country,countryname,sentence_id,text,date,party,partyname,text_id
53,Ireland,991,Aontú is a party of military neutrality.,202411,53952,Aontú,53952_202411_991
53,Ireland,992,Small countries have rightly been sceptical of the intentions of military blocks.,202411,53952,Aontú,53952_202411_992
53,Ireland,993,Military blocks often orient their military actions around their own economic objectives.,202411,53952,Aontú,53952_202411_993
53,Ireland,994,We have seen that with the US in the Middle East.,202411,53952,Aontú,53952_202411_994
53,Ireland,995,Small countries such as Ireland would have little or no influence on the decisions of large military blocs.,202411,53952,Aontú,53952_202411_995
53,Ireland,996,"Having young Irish men and women fight in wars in which we would have little, or no influence would be a grave mistake.",202411,53952,Aontú,53952_202411_996
53,Ireland,997,There is a “clamour” to exploit the Ukrainian crisis to move Ireland away to from its traditional position of military neutrality and to move closer to NATO and to the project of European militarisation.,202411,53952,Aontú,53952_202411_997
53,Ireland,998,Ursula Von Der Leyen has stated that she seeks to develop an EU Defence Union in the next EU Parliament term.,202411,53952,Aontú,53952_202411_998
53,Ireland,999,"This could mean a permanent Command and Control HQ, a new EU Defence Budget and Defence Research Programme paid for by member-states and an obligation to allocate 2% of GDP on defence spending.",202411,53952,Aontú,53952_202411_999
53,Ireland,1000,It must be remembered that Ursula von der Leyen has significantly distorted Irish foreign policy in terms of the heart-breaking attacks on Palestinian civilians by the IDF.,202411,53952,Aontú,53952_202411_1000
53,Ireland,1001,Ursula Von Der Leyen does not speak for Ireland.,202411,53952,Aontú,53952_202411_1001
53,Ireland,1002,What makes us think that a new European Defence Union will represent Ireland either?,202411,53952,Aontú,53952_202411_1002
53,Ireland,1003,"Last year, Micheál Martin said he is open to European Union treaty change on foot of proposals to overhaul the working of the union.",202411,53952,Aontú,53952_202411_1003
53,Ireland,1004,This treaty change would remove Ireland’s veto on military policy.,202411,53952,Aontú,53952_202411_1004
53,Ireland,1005,The Triple Lock blocks Ireland’s involvement in a European Defence Union.,202411,53952,Aontú,53952_202411_1005
53,Ireland,1006,The Taoiseach has stated that he wants to end the Triple Lock.,202411,53952,Aontú,53952_202411_1006
53,Ireland,1007,Aontú supports the Triple Lock as key to our neutrality.,202411,53952,Aontú,53952_202411_1007
53,Ireland,1008,Aontú opposes treaty change.,202411,53952,Aontú,53952_202411_1008
53,Ireland,1009,Aontú opposes any moves towards a military alliance.,202411,53952,Aontú,53952_202411_1009
53,Ireland,1010,"Aontú seeks adequate spending on our army, naval and cyber defences.",202411,53952,Aontú,53952_202411_1010
53,Ireland,1011,Aontú seeks to devolve Foreign Policy back to the nations states.,202411,53952,Aontú,53952_202411_1011
53,Ireland,1012,Aontú is not in favour of EU enlargement at this moment in time.,202411,53952,Aontú,53952_202411_1012
53,Ireland,1013,Aontú opposes EU federalism and the outsourcing of further power to the EU.,202411,53952,Aontú,53952_202411_1013
53,Ireland,1014,We seek greater national self-determination and the devolution of more powers to the nation states.,202411,53952,Aontú,53952_202411_1014
53,Ireland,1015,Self-determination,202411,53952,Aontú,53952_202411_1015
53,Ireland,1016,"Aontú seeks the independence of the Irish people north and south, east and west.",202411,53952,Aontú,53952_202411_1016
53,Ireland,1017,We believe in self-determination; that decisions made as close to the people that they affect are better decisions.,202411,53952,Aontú,53952_202411_1017
53,Ireland,1018,Irish people can influence those decisions and they can hold the decision makers to account.,202411,53952,Aontú,53952_202411_1018
53,Ireland,1019,"When decisions are made solely in London, Brussels and Berlin they are not made in Ireland’s interest.",202411,53952,Aontú,53952_202411_1019
53,Ireland,1020,London treats the northern economy like an economic backwater.,202411,53952,Aontú,53952_202411_1020
53,Ireland,1021,"At partition, over 80% of Ireland’s industrial output came from three counties around Belfast.",202411,53952,Aontú,53952_202411_1021
53,Ireland,1022,Belfast was the largest city in Ireland and the north was by far the richest part of Ireland.,202411,53952,Aontú,53952_202411_1022
53,Ireland,1023,The north of Ireland has been impoverished by London’s lack of interest in the 20th Century in the same manner the south of Ireland was in the 19th Century.,202411,53952,Aontú,53952_202411_1023
53,Ireland,1024,Practical Preparations are Necessary now,202411,53952,Aontú,53952_202411_1024
53,Ireland,1025,Not preparing for unity now is a serious mistake.,202411,53952,Aontú,53952_202411_1025
53,Ireland,1026,Practical steps towards a peaceful and harmonious unification must be taken.,202411,53952,Aontú,53952_202411_1026
53,Ireland,1027,The All Ireland Economy was promised under the Good Friday Agreement but it has received precious little attention from the establishment.,202411,53952,Aontú,53952_202411_1027
53,Ireland,1028,"This means planning together, funding together and delivering services together on an All-Ireland basis.",202411,53952,Aontú,53952_202411_1028
53,Ireland,1029,We need to be practical in moving towards convergence.,202411,53952,Aontú,53952_202411_1029
53,Ireland,1030,"Better, more effective and more efficient infrastructure and services are a threat to no one.",202411,53952,Aontú,53952_202411_1030
53,Ireland,1031,The Next Steps,202411,53952,Aontú,53952_202411_1031
53,Ireland,1032,Aontú believe that the North-South Unit within the Department of the Taoiseach should be directed to produce achievable objectives towards unity for the lifetime of the next Dáil and these should be incorporated within the Programme for Government.,202411,53952,Aontú,53952_202411_1032
53,Ireland,1033,"They should include social, economic, governmental and consultative projects with funding allocated.",202411,53952,Aontú,53952_202411_1033
53,Ireland,1034,Provision for a referendum on Irish unity should begin immediately and Ministers should work alongside counterparts in London to agree to a referendum by 2030.,202411,53952,Aontú,53952_202411_1034
53,Ireland,1035,Aontú supports the provision for an All-Ireland Forum encompassing civic society to help plan for unity.,202411,53952,Aontú,53952_202411_1035
53,Ireland,1036,"We have introduced legislation to give Northern MP’s places on Oireachtas committees and speaking rights in the Dáil, to extend voting rights in Presidential elections to all Irish citizens living on the island, and to seek an Irish Sea Border.",202411,53952,Aontú,53952_202411_1036
53,Ireland,1037,Middle East,202411,53952,Aontú,53952_202411_1037
53,Ireland,1038,Aontú recognises that the State of Israel is committing war crimes and crimes against humanity.,202411,53952,Aontú,53952_202411_1038
53,Ireland,1039,The UN Special Committee to Investigate Israeli Practices has said that Israel's warfare in Gaza is consistent with the characteristics of genocide.,202411,53952,Aontú,53952_202411_1039
53,Ireland,1040,70% of all those killed in Gaza have been women and children.,202411,53952,Aontú,53952_202411_1040
53,Ireland,1041,The figure is even higher for non combatants.,202411,53952,Aontú,53952_202411_1041
53,Ireland,1042,"We are urging the Irish government to both recognise these crimes, and act to help end them.",202411,53952,Aontú,53952_202411_1042
53,Ireland,1043,Aontú believe that no one should profit from Israel's occupation of Palestine.,202411,53952,Aontú,53952_202411_1043
53,Ireland,1044,"We pledge to give our full support to both the Occupied Territories Bill to ban trade with Israel's illegal colonial settlements, and to the Illegal Israeli Settlements Divestment Bill to ban Irish state investments in entities complicit in the illegal settlements enterprise.",202411,53952,Aontú,53952_202411_1044
53,Ireland,1045,Further we will support calls for an EU-wide ban on trade with illegal settlements.,202411,53952,Aontú,53952_202411_1045
53,Ireland,1046,Aontú believe Ireland should not be in any way aid Israel's war machine.,202411,53952,Aontú,53952_202411_1046
53,Ireland,1047,"We pledge to work to end the use of Irish airports and airspace for the transport of weapons, components, tech, surveillance or other items that help Israel to maintain its illegal occupation and commit war crimes against the people of Palestine.",202411,53952,Aontú,53952_202411_1047
53,Ireland,1048,To this end we support the Arms Embargo Bill and call for an end to the US Military's use of Irish airports.,202411,53952,Aontú,53952_202411_1048
53,Ireland,1049,Aontú believe sanctions and isolation are important international pressure tools.,202411,53952,Aontú,53952_202411_1049
53,Ireland,1050,"We pledge to support immediate lawful economic sanctions against Israel, expelling the Israeli ambassador, and a military-security embargo as called for by the UN Human Rights Council.",202411,53952,Aontú,53952_202411_1050
53,Ireland,1051,"This would include ending the export of 'dual-use' items (which have both military and civilian uses) to Israel, and conducting an ethics audit to ensure that Irish public institutions are in no way complicit whether through co-operative links, procurement or funding.",202411,53952,Aontú,53952_202411_1051
53,Ireland,1052,We will do all we can to achieve peace and save human lives.,202411,53952,Aontú,53952_202411_1052
53,Ireland,1053,We will seek to ensure Free Speech on Palestine and all other issues.,202411,53952,Aontú,53952_202411_1053
53,Ireland,1054,Aontú are the only party to stand for Free Speech consistently.,202411,53952,Aontú,53952_202411_1054
53,Ireland,1055,No one should be silenced for advocating for human rights.,202411,53952,Aontú,53952_202411_1055
53,Ireland,1056,Aontú completely oppose the vicious violence of Hamas.,202411,53952,Aontú,53952_202411_1056
53,Ireland,1057,Aontú demand the immediate release of all remaining hostages.,202411,53952,Aontú,53952_202411_1057
53,Ireland,1058,Aontú will work for peaceful democratic elections in Palestine.,202411,53952,Aontú,53952_202411_1058
53,Ireland,1059,We fully support the right of Israel and Palestine to peacefully coexists.,202411,53952,Aontú,53952_202411_1059
53,Ireland,1060,All nations have a right to defend themselves.,202411,53952,Aontú,53952_202411_1060
53,Ireland,1061,But defense must always be proportionate and follow the rules of international law.,202411,53952,Aontú,53952_202411_1061
53,Ireland,1062,Our Farming and Rural Life Priorities,202411,53952,Aontú,53952_202411_1062
53,Ireland,1063,Instigate a comprehensive review of fishing policy that has not addressed the unequal sharing opportunities for over 50 years.,202411,53952,Aontú,53952_202411_1063
53,Ireland,1064,Fertiliser: For the next few years the government should subsidise the cost of fertiliser - we should have fertiliser credits for farmers in the same way that we had electricity credits during the inflation crisis in terms of energy.,202411,53952,Aontú,53952_202411_1064
53,Ireland,1065,Agricultural relief: Aontú believes the Beef Welfare Scheme needs more imaginative environmentally sustainable measures such as a payment to encourage less use of antibiotics and anthlemintics.,202411,53952,Aontú,53952_202411_1065
53,Ireland,1066,We will create a strong market competition authority.,202411,53952,Aontú,53952_202411_1066
53,Ireland,1067,Aontú are committed to excluding active farmland from the RZLT because we know it will close small family farms and force many others to sell their land.,202411,53952,Aontú,53952_202411_1067
53,Ireland,1068,"Aontú is calling for the Rural Environment Protection Scheme (REPS) to be replaced by a Whole Farm Environmental Scheme with a base payment of €15,000.",202411,53952,Aontú,53952_202411_1068
53,Ireland,1069,Farming is in crisis in Ireland.,202411,53952,Aontú,53952_202411_1069
53,Ireland,1070,We don't make that statement lightly.,202411,53952,Aontú,53952_202411_1070
53,Ireland,1071,A new report by Teagasc confirms income levels across farms fell in 2023.,202411,53952,Aontú,53952_202411_1071
53,Ireland,1072,"Dairy incomes averaged €49,000 in 2023, a decrease of 69% compared to the 2022 level.",202411,53952,Aontú,53952_202411_1072
53,Ireland,1073,"Tillage farm income fell 71% last year, to just €21,400.",202411,53952,Aontú,53952_202411_1073
53,Ireland,1074,Drystock farm income also fell in 2023.,202411,53952,Aontú,53952_202411_1074
53,Ireland,1075,"The average income for Cattle farms fell by 14% last year to €12,600.",202411,53952,Aontú,53952_202411_1075
53,Ireland,1076,"Sheep farm incomes fell 22% to just €12,500 last year.",202411,53952,Aontú,53952_202411_1076
53,Ireland,1077,"Across all farm types the average income has dropped by 57% in 2023 to just under €20,000.",202411,53952,Aontú,53952_202411_1077
53,Ireland,1078,These are massive falls.,202411,53952,Aontú,53952_202411_1078
53,Ireland,1079,They are stunning.,202411,53952,Aontú,53952_202411_1079
53,Ireland,1080,All of his before we even mention the massive increase in input costs in farming in those last few years.,202411,53952,Aontú,53952_202411_1080
53,Ireland,1081,As a result of income falls every year farmers are leaving the sector.,202411,53952,Aontú,53952_202411_1081
53,Ireland,1082,"If were to happen in any other sector, it would be front page news and it would dominate the Dáil debates.",202411,53952,Aontú,53952_202411_1082
53,Ireland,1083,It shows beyond a doubt that farming is no longer a sustainable livelihood for most families.,202411,53952,Aontú,53952_202411_1083
53,Ireland,1084,According to Teagasc 1/3 of farmers are making a loss.,202411,53952,Aontú,53952_202411_1084
53,Ireland,1085,Many are going into debt.,202411,53952,Aontú,53952_202411_1085
53,Ireland,1086,Many of them are in poverty.,202411,53952,Aontú,53952_202411_1086
53,Ireland,1087,1/3 of farmers are only making a living because someone in the family is working off the farm to supplement the income of the farm.,202411,53952,Aontú,53952_202411_1087
53,Ireland,1088,Only 1/3 of farmers currently are actually making a living from farming.,202411,53952,Aontú,53952_202411_1088
53,Ireland,1089,That's an incredible situation.,202411,53952,Aontú,53952_202411_1089
53,Ireland,1090,"One of the most important sectors in society, the sector that produces our food and the sector that's the backbone of our rural community is collapsing.",202411,53952,Aontú,53952_202411_1090
53,Ireland,1091,"Even if you had no interest in farming families or rural Ireland, this is a very serious issue.",202411,53952,Aontú,53952_202411_1091
53,Ireland,1092,"If here are no farmers, there is no food and as a result there is no future.",202411,53952,Aontú,53952_202411_1092
53,Ireland,1093,Food security has increased in importance in the last few years.,202411,53952,Aontú,53952_202411_1093
53,Ireland,1094,The Russian invasion of Ukraine shut down so many supply chains leading to products not being available but also to significant inflation.,202411,53952,Aontú,53952_202411_1094
53,Ireland,1095,Covid too shut down so many supply chains and created enormous product inflation.,202411,53952,Aontú,53952_202411_1095
53,Ireland,1096,Even the Suez Canal blockage had an effect on supply and prices in some areas.,202411,53952,Aontú,53952_202411_1096
53,Ireland,1097,Food security necessitates a viable farming sector.,202411,53952,Aontú,53952_202411_1097
53,Ireland,1098,The damage being done to farmers is affecting rural and regional Ireland.,202411,53952,Aontú,53952_202411_1098
53,Ireland,1099,If the family farm dies so too does rural Ireland.,202411,53952,Aontú,53952_202411_1099
53,Ireland,1100,"Food lots, industrial farms may keep production up, but they won't send children to local schools, buy in local shops, play for the local football team and socialise in the local pub.",202411,53952,Aontú,53952_202411_1100
53,Ireland,1101,Aontú will reform the food market,202411,53952,Aontú,53952_202411_1101
53,Ireland,1102,You might think that there is no money in food.,202411,53952,Aontú,53952_202411_1102
53,Ireland,1103,But this is not the case.,202411,53952,Aontú,53952_202411_1103
53,Ireland,1104,Food production is a multibillion euro industry.,202411,53952,Aontú,53952_202411_1104
53,Ireland,1105,It's a highly profitable industry.,202411,53952,Aontú,53952_202411_1105
53,Ireland,1106,"There are three elements in the food supply chain; farmers, food processors and supermarkets.",202411,53952,Aontú,53952_202411_1106
53,Ireland,1107,Farmers do by far the most work but they receive the least mount of profit.,202411,53952,Aontú,53952_202411_1107
53,Ireland,1108,Food processors on the other hand are very profitable.,202411,53952,Aontú,53952_202411_1108
53,Ireland,1109,Profits are very well hidden in the beef processing sector.,202411,53952,Aontú,53952_202411_1109
53,Ireland,1110,One such beef processor had an income of €4billion in 2022.,202411,53952,Aontú,53952_202411_1110
53,Ireland,1111,"Profits are estimated to be over €200m and tax is paid through a network of holding companies in Britain, the Netherlands, Luxembourg, Liechtenstein, and Jersey.",202411,53952,Aontú,53952_202411_1111
53,Ireland,1112,Its estimated that the actual tax rate paid may have been as low as 2%.,202411,53952,Aontú,53952_202411_1112
53,Ireland,1113,Supermarkets are also raking in profits - often well-hidden but its reported that Tesco are make €104 million in profit in 2023.,202411,53952,Aontú,53952_202411_1113
53,Ireland,1114,SuperValu saw revenues increase to €4.7bn during 2022 and saw profits after tax reach nearly €100m.,202411,53952,Aontú,53952_202411_1114
53,Ireland,1115,Aldi Ireland makes €2.03bn and has profits of €17.2m,202411,53952,Aontú,53952_202411_1115
53,Ireland,1116,The truth is the food market in Ireland operates as an oligopoly.,202411,53952,Aontú,53952_202411_1116
53,Ireland,1117,"A small number of supermarkets and beef barons have massive buyer power, they have control over all aspects of the market.",202411,53952,Aontú,53952_202411_1117
53,Ireland,1118,As a result they are making super normal profits.,202411,53952,Aontú,53952_202411_1118
53,Ireland,1119,Fair Price for Beef Farmers,202411,53952,Aontú,53952_202411_1119
53,Ireland,1120,"Aontú brought legislation to the Dáil both in this term and the last term seeking to create a floor below the price of beef, to ensure that factories and supermarkets are forced by law to give at least a break-even price to farmers per beast.",202411,53952,Aontú,53952_202411_1120
53,Ireland,1121,It is an extraordinary measure but not without precedent.,202411,53952,Aontú,53952_202411_1121
53,Ireland,1122,The government have intervened in the market before in terms of putting a floor below the price of alcohol.,202411,53952,Aontú,53952_202411_1122
53,Ireland,1123,The situation facing beef farmers is extraordinary and as such serious measures must be considered.,202411,53952,Aontú,53952_202411_1123
53,Ireland,1124,A third of farmers are currently operating at a loss.,202411,53952,Aontú,53952_202411_1124
53,Ireland,1125,Oppose Mercosur Trade Deal,202411,53952,Aontú,53952_202411_1125
53,Ireland,1126,Aontú is opposed to the Mercosur Trade Deal which will see the Irish Beef market in Europe replaced by the South American market.,202411,53952,Aontú,53952_202411_1126
53,Ireland,1127,This deal will crush the Irish farmer and will do untold damage to the environment.,202411,53952,Aontú,53952_202411_1127
53,Ireland,1128,"In Brazil deforestation, over-grazing and wildfires all form part of the agricultural method, not to mention the carbon cost associated with transporting the beef to Europe.",202411,53952,Aontú,53952_202411_1128
53,Ireland,1129,"Irish grass-raised beef is second to none, the quality is superb.",202411,53952,Aontú,53952_202411_1129
53,Ireland,1130,"If we were serious about tackling climate change and reducing emissions, we would support Irish beef farmers and oppose this deal from Europe.",202411,53952,Aontú,53952_202411_1130
53,Ireland,1131,Culling the Herd,202411,53952,Aontú,53952_202411_1131
53,Ireland,1132,Aontú is extremely alarmed at the content of a report from the Environmental Protection Agency last year which suggests that a national herd cull of 30% would be required to meet climate targets.,202411,53952,Aontú,53952_202411_1132
53,Ireland,1133,The findings of this report show that the most vulnerable will be targeted in the government's emissions reductions.,202411,53952,Aontú,53952_202411_1133
53,Ireland,1134,"The report found that a reduction in livestock numbers, 30% reduction in the national herd, the quadrupling of forestry cover and the rewetting of 90% of reclaimed land would be necessary to meet the government's targets.",202411,53952,Aontú,53952_202411_1134
53,Ireland,1135,Aontú was the only political party to oppose the Climate Action Bill in the Dáil.,202411,53952,Aontú,53952_202411_1135
53,Ireland,1136,We did as we knew this Bill would increase pressure on farmers.,202411,53952,Aontú,53952_202411_1136
53,Ireland,1137,"Sinn Féin are speaking out of both sides of their mouths on this issue - they supported the Climate Action Bill, they voted in favour of it - of the legislation which paved the way for these targets and reductions in herd numbers.",202411,53952,Aontú,53952_202411_1137
53,Ireland,1138,The government's farming policy is forcing farmers to increase stock levels.,202411,53952,Aontú,53952_202411_1138
53,Ireland,1139,This economic policy is pushing farmers into poverty and having an enormous impact on the environment.,202411,53952,Aontú,53952_202411_1139
53,Ireland,1140,"If farmers received more profit per beast, they would not have to stock so much.",202411,53952,Aontú,53952_202411_1140
53,Ireland,1141,Aontú will create a strong competition authority,202411,53952,Aontú,53952_202411_1141
53,Ireland,1142,In the long run to fix this situation we need a stronger competition authority.,202411,53952,Aontú,53952_202411_1142
53,Ireland,1143,We don't have that yet.,202411,53952,Aontú,53952_202411_1143
53,Ireland,1144,This competition authority will be responsible for reducing the buyer power of food processors and supermarkets.,202411,53952,Aontú,53952_202411_1144
53,Ireland,1145,Over time it will have the objective of increasing the number of food processors there are within the market to ensure proper competition for farm produce.,202411,53952,Aontú,53952_202411_1145
53,Ireland,1146,Many will be surprised that there is such a thing as below cost sale of food.,202411,53952,Aontú,53952_202411_1146
53,Ireland,1147,But it happens regularly.,202411,53952,Aontú,53952_202411_1147
53,Ireland,1148,"Factories and supermarkets are regularly pushing down prices, regularly squeezing farmers for every last cent.",202411,53952,Aontú,53952_202411_1148
53,Ireland,1149,The power imbalance within the market regularly pushes farmers into poverty.,202411,53952,Aontú,53952_202411_1149
53,Ireland,1150,This happened recently at a large scale during the beef protests.,202411,53952,Aontú,53952_202411_1150
53,Ireland,1151,Aontú travelled the country at the time to meet with the protesting farmers.,202411,53952,Aontú,53952_202411_1151
53,Ireland,1152,Beef farmers were threatened with an injunction along with other protesters at the time.,202411,53952,Aontú,53952_202411_1152
53,Ireland,1153,Aontú was forced to go to the High Court to defend these farmers.,202411,53952,Aontú,53952_202411_1153
53,Ireland,1154,"Now some people say that if you increase the amount of money that is paid out to farmers, that this would push up the price of food at the check out.",202411,53952,Aontú,53952_202411_1154
53,Ireland,1155,This is not true.,202411,53952,Aontú,53952_202411_1155
53,Ireland,1156,There is enough profit within the food sector to increase the price to farmers and keep checkout prices from rising.,202411,53952,Aontú,53952_202411_1156
53,Ireland,1157,"The exploitative nature of the food market is not limited to beef, poultry, pigs, and sheep also feel the effects of this.",202411,53952,Aontú,53952_202411_1157
53,Ireland,1158,We need to tackle the exploitative nature of the whole food market.,202411,53952,Aontú,53952_202411_1158
53,Ireland,1159,None of this is happening by accident.,202411,53952,Aontú,53952_202411_1159
53,Ireland,1160,"In 2020, the FG Chair of the Agricultural Committee Chair said that it was unreasonable for farmers to expect a price above the cost of production.",202411,53952,Aontú,53952_202411_1160
53,Ireland,1161,"The current Minister for Agriculture agreed with the chair, saying that it was unreasonable that farmers would expect a price above the cost of production.",202411,53952,Aontú,53952_202411_1161
53,Ireland,1162,"Turn that around for a second, imagine if some one asked a TD to work a 70 hour a week, attend the Dail, develop legislation, and meet and represent constituents.",202411,53952,Aontú,53952_202411_1162
53,Ireland,1163,Imagine if they asked TD’s to do it for a wage less than the actual cost of doing the work.,202411,53952,Aontú,53952_202411_1163
53,Ireland,1164,This would not be acceptable.,202411,53952,Aontú,53952_202411_1164
53,Ireland,1165,Oppose the Ban on Turf,202411,53952,Aontú,53952_202411_1165
53,Ireland,1166,"Aontú is deeply concerned in relation to the attempts by the Green Party, with the support of Fianna Fáil and Fine Gael to stop people from burning turf.",202411,53952,Aontú,53952_202411_1166
53,Ireland,1167,The draft Air Pollution Amendment Bill 2024 is extremely alarming.,202411,53952,Aontú,53952_202411_1167
53,Ireland,1168,This Bill is a back-door way for the Greens to stop us burning turf.,202411,53952,Aontú,53952_202411_1168
53,Ireland,1169,"The legislation would grant wide-ranging powers to the Minister to prohibit the ""sale, production, distribution, transportation or storage of fuel of any type or description"".",202411,53952,Aontú,53952_202411_1169
53,Ireland,1170,"It grants full power to the Minister to decide the ""standard, specification, composition of any type of fuel which is burned in fireplaces"" or ""fireplaces in a particular area"" which will be prohibited - and the Minister would be able to do this without a Dáil vote.",202411,53952,Aontú,53952_202411_1170
53,Ireland,1171,"This proposed legislation sets out extraordinary powers which could see councils stop cars, and raid houses.",202411,53952,Aontú,53952_202411_1171
53,Ireland,1172,"The punishments set about in the document are very severe from a fine of €1,000 to a three-month stay in prison.",202411,53952,Aontú,53952_202411_1172
53,Ireland,1173,"The government has betrayed rural Ireland, and we in Aontú are determined to hold them to account and resist the damaging proposals which they're trying to inflict on ordinary hard-working country people.",202411,53952,Aontú,53952_202411_1173
53,Ireland,1174,Fishing,202411,53952,Aontú,53952_202411_1174
53,Ireland,1175,Irish fishermen have seen their sector gutted in recent years.,202411,53952,Aontú,53952_202411_1175
53,Ireland,1176,"Irish fish and fishing rights have been handed over lock, stock and barrel to other countries.",202411,53952,Aontú,53952_202411_1176
53,Ireland,1177,"Indeed, many countries are doing far better out of Irish waters, than Irish fishermen themselves.",202411,53952,Aontú,53952_202411_1177
53,Ireland,1178,"According to Departmental projections, Ireland’s coastal share of fish will shrink by at least 15% in the next 6 years.",202411,53952,Aontú,53952_202411_1178
53,Ireland,1179,The mean reduction in fishing quota per EU Member State is 9.83% - Ireland’s reduction significantly surpasses that loss.,202411,53952,Aontú,53952_202411_1179
53,Ireland,1180,In fact Ireland’s fishing industry is the joint highest loser with Germany.,202411,53952,Aontú,53952_202411_1180
53,Ireland,1181,"Now after being hammered by Dublin and Brussels, Irish fishermen are now being forced to weigh on the pier to fulfil regulations.",202411,53952,Aontú,53952_202411_1181
53,Ireland,1182,No other fishing sector has been so poorly treated by its own government and by the EU.,202411,53952,Aontú,53952_202411_1182
53,Ireland,1183,"The crisis in fishing is so profound, that Irish fishing boats are changing their Irish flags for Spanish ones to increase their quota.",202411,53952,Aontú,53952_202411_1183
53,Ireland,1184,Meanwhile 25-30 juggernauts of Irish fish are leaving this country weekly – unchecked.,202411,53952,Aontú,53952_202411_1184
53,Ireland,1185,"To put this into perspective: in Monkfish, France has 59% of the quota in Irish waters.",202411,53952,Aontú,53952_202411_1185
53,Ireland,1186,Ireland has 7%.,202411,53952,Aontú,53952_202411_1186
53,Ireland,1187,"In Haddock, Ireland has only 22% - France 67%.",202411,53952,Aontú,53952_202411_1187
53,Ireland,1188,"In Hake, Ireland has 6% - France 45%.",202411,53952,Aontú,53952_202411_1188
53,Ireland,1189,"And the most shocking of all, in Sole – Belgium has the majority of the quota.",202411,53952,Aontú,53952_202411_1189
53,Ireland,1190,"Meanwhile, Irish fishermen cannot catch one fish in the North Sea.",202411,53952,Aontú,53952_202411_1190
53,Ireland,1191,"This crisis is beyond belief, it has actually reached breaking point.",202411,53952,Aontú,53952_202411_1191
53,Ireland,1192,"Each year, the French and Spanish fleets fishing in Irish waters don’t catch their full quota – and Aontú;",202411,53952,Aontú,53952_202411_1192
53,Ireland,1193,will fight in Brussels for the Irish fishing industry to be given that excess to keep the trade alive.,202411,53952,Aontú,53952_202411_1193
53,Ireland,1194,Failure is not an option – those communities that are being hammered by these practices are now exporting their young people who are leaving to find work.,202411,53952,Aontú,53952_202411_1194
53,Ireland,1195,They may never come back.,202411,53952,Aontú,53952_202411_1195
53,Ireland,1196,"Aontú will be working hard in the lead up to the 2026 Brexit fishing agreement renegotiation for fair play in our fishing industry – for Irish boats in Irish waters to be able to thrive, not just survive.",202411,53952,Aontú,53952_202411_1196
53,Ireland,1197,"Aontú will seek to claw back some of our sovereignty in the fishing industry, by way of legislation and legal action against the EU if necessary.",202411,53952,Aontú,53952_202411_1197
53,Ireland,1198,We will:,202411,53952,Aontú,53952_202411_1198
53,Ireland,1199,Instigate a comprehensive review of fishing policy that has not addressed the unequal sharing opportunities for over 50 years.,202411,53952,Aontú,53952_202411_1199
53,Ireland,1200,Spearhead an EU strategy to entice new young entrants into the industry.,202411,53952,Aontú,53952_202411_1200
53,Ireland,1201,End the importation of fish products that undermine the Common Market Organisation regarding the protection of our processing sector.,202411,53952,Aontú,53952_202411_1201
53,Ireland,1202,Work to end the over regulation of the industry that forces vessels to return to port for small breaches.,202411,53952,Aontú,53952_202411_1202
53,Ireland,1203,"Address the uneven distribution of EU funds between the member states, the European maritime fisheries aquaculture fund.",202411,53952,Aontú,53952_202411_1203
53,Ireland,1204,"Push for the introduction of a strategic plan to assist all sectors, prioritising the polyvalent section of our fleet starting with small scale fishermen.",202411,53952,Aontú,53952_202411_1204
53,Ireland,1205,Nature Restoration Law Bad for Ireland,202411,53952,Aontú,53952_202411_1205
53,Ireland,1206,The Nature Restoration Law presents a huge threat to farmers.,202411,53952,Aontú,53952_202411_1206
53,Ireland,1207,"This law creates targets to restore drained peatlands currently under agricultural use by 30% in 2030, 40% by 2040 and 50% by 2050.",202411,53952,Aontú,53952_202411_1207
53,Ireland,1208,"It is estimated that there are currently 852,513 acres of such land in Ireland, though the true figure and manner of categorising drained peatlands is difficult to ascertain.",202411,53952,Aontú,53952_202411_1208
53,Ireland,1209,If this figure is accurate then it means that potentially a half a million acres of land could be taken out of agriculture in Ireland over the next thirty years.,202411,53952,Aontú,53952_202411_1209
53,Ireland,1210,"This EU law, which was supported by the Government parties, and welcomed by a Sinn Féin MEP, is pointed directly at Ireland.",202411,53952,Aontú,53952_202411_1210
53,Ireland,1211,Few other countries have such a thing as ‘reclaimed bog’.,202411,53952,Aontú,53952_202411_1211
53,Ireland,1212,What the government and EU commission fail to realise is the strain this will put on farmers.,202411,53952,Aontú,53952_202411_1212
53,Ireland,1213,The farming sector has every reason to hold the government’s financial incentives in suspicion given how often they have been let down previously.,202411,53952,Aontú,53952_202411_1213
53,Ireland,1214,We will insist that state owned land be used to ensure Ireland meets its EU obligations.,202411,53952,Aontú,53952_202411_1214
53,Ireland,1215,Cost of Farm Fertiliser,202411,53952,Aontú,53952_202411_1215
53,Ireland,1216,At the start of last year the average bag of fertiliser cost 223% of what it did in 2010.,202411,53952,Aontú,53952_202411_1216
53,Ireland,1217,The Russian invasion of Ukraine and the associated sanctions taken by Ireland and Europe resulted in an unprecedented rise in the cost of fertiliser.,202411,53952,Aontú,53952_202411_1217
53,Ireland,1218,"Few politicians seemed interested in this at the time, but Aontú has been raising the matter persistently with the Minister for Agriculture in the Dáil.",202411,53952,Aontú,53952_202411_1218
